# N M B speedup l1_naiv l1_opt l2_naiv l2_opt l3_naiv l3_opt
1.000000000000000000e+05 2.000000000000000000e+02 3.840000000000000000e+02 1.000000000000000000e+00 2.410000000000000000e+07 2.475000000000000000e+07 1.393000000000000000e+07 1.395000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.060000000000000000e+02 1.100000000000000089e+00 1.063000000000000000e+09 9.627000000000000000e+07 1.072000000000000000e+09 7.449000000000000000e+07 6.253000000000000000e+07 6.686000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.404000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.048000000000000000e+09 1.070000000000000000e+09 8.030000000000000000e+07 6.256000000000000000e+07 7.039000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.988000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.058000000000000000e+09 1.070000000000000000e+09 4.461000000000000000e+08 6.255000000000000000e+07 6.805000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.640000000000000000e+02 1.000000000000000000e+00 2.441000000000000000e+07 2.435000000000000000e+07 1.379000000000000000e+07 1.383000000000000000e+07 1.346000000000000000e+07 1.346000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.860000000000000000e+02 1.209999999999999964e+00 1.063000000000000000e+09 1.052000000000000000e+08 1.073000000000000000e+09 1.314000000000000000e+08 6.259000000000000000e+07 6.859000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.160000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.061000000000000000e+09 1.069000000000000000e+09 9.282000000000000000e+07 6.277000000000000000e+07 6.758000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.910000000000000000e+02 1.780000000000000027e+00 2.131000000000000000e+08 2.133000000000000000e+08 2.697000000000000000e+08 1.893000000000000000e+07 1.549000000000000000e+08 1.344000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.370000000000000000e+03 1.030000000000000027e+00 1.065000000000000000e+09 1.065000000000000000e+09 1.069000000000000000e+09 1.025000000000000000e+09 6.273000000000000000e+07 6.880000000000000000e+07
5.700000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.209999999999999964e+00 6.058000000000000000e+08 7.525000000000000000e+07 6.105000000000000000e+08 7.093000000000000000e+07 3.564000000000000000e+07 3.587000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.496000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 8.192000000000000000e+07 6.255000000000000000e+07 7.085000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.640000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.048000000000000000e+09 1.073000000000000000e+09 2.186000000000000000e+08 6.243000000000000000e+07 6.913000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.537000000000000000e+03 9.300000000000000488e-01 1.065000000000000000e+09 1.067000000000000000e+09 1.076000000000000000e+09 1.060000000000000000e+09 6.258000000000000000e+07 6.730000000000000000e+07
1.000000000000000000e+04 9.100000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 9.672000000000000000e+08 1.191000000000000000e+08 9.751000000000000000e+08 1.158000000000000000e+08 5.690000000000000000e+07 6.101000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.760000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 8.160000000000000000e+07 6.258000000000000000e+07 7.331000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 8.240000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.053000000000000000e+09 1.071000000000000000e+09 7.900000000000000000e+07 6.256000000000000000e+07 7.418000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.448000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.045000000000000000e+09 1.072000000000000000e+09 1.061000000000000000e+09 6.256000000000000000e+07 6.824000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.640000000000000000e+02 1.550000000000000044e+00 2.126000000000000000e+08 2.125000000000000000e+08 2.515000000000000000e+08 1.967000000000000000e+07 1.275000000000000000e+08 1.329000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.910000000000000000e+02 1.719999999999999973e+00 2.126000000000000000e+08 2.420000000000000000e+07 2.440000000000000000e+08 2.654000000000000000e+07 1.211000000000000000e+08 1.407000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.160000000000000000e+02 1.000000000000000000e+00 2.383000000000000000e+07 2.313000000000000000e+07 1.389000000000000000e+07 1.397000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.980000000000000000e+02 2.100000000000000089e+00 2.126000000000000000e+08 2.125000000000000000e+08 2.725000000000000000e+08 1.921000000000000000e+07 1.536000000000000000e+08 1.473000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.832000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 9.270000000000000000e+08 6.258000000000000000e+07 6.707000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.080000000000000000e+02 1.580000000000000071e+00 2.133000000000000000e+08 2.130000000000000000e+08 2.555000000000000000e+08 1.957000000000000000e+07 1.389000000000000000e+08 1.337000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.770000000000000000e+02 1.570000000000000062e+00 2.125000000000000000e+08 1.834000000000000000e+08 2.515000000000000000e+08 2.103000000000000000e+07 1.320000000000000000e+08 1.325000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.720000000000000000e+02 1.219999999999999973e+00 1.063000000000000000e+09 9.895000000000000000e+07 1.071000000000000000e+09 1.354000000000000000e+08 6.255000000000000000e+07 6.707000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.200000000000000000e+02 1.000000000000000000e+00 2.132000000000000000e+08 2.131000000000000000e+08 2.189000000000000000e+08 1.960000000000000000e+07 1.296000000000000000e+07 1.305000000000000000e+07
3.276800000000000000e+04 1.638400000000000000e+04 5.120000000000000000e+02 1.000000000000000000e+00 5.706000000000000000e+09 5.697000000000000000e+09 5.783000000000000000e+09 4.044000000000000000e+08 3.347000000000000000e+08 3.899000000000000000e+08
1.000000000000000000e+04 1.000000000000000000e+04 1.007000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 1.442000000000000000e+08 6.255000000000000000e+07 7.002000000000000000e+07
3.276800000000000000e+04 8.192000000000000000e+03 1.280000000000000000e+02 1.189999999999999947e+00 2.853000000000000000e+09 2.420000000000000000e+08 2.888000000000000000e+09 3.635000000000000000e+08 1.681000000000000000e+08 1.905000000000000000e+08
2.048000000000000000e+03 8.192000000000000000e+03 1.024000000000000000e+03 1.010000000000000009e+00 1.783000000000000000e+08 1.784000000000000000e+08 1.802000000000000000e+08 2.012000000000000000e+07 1.051000000000000000e+07 1.127000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.381000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 8.458000000000000000e+08 6.246000000000000000e+07 6.788000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.610000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.075000000000000000e+09 8.574000000000000000e+07 6.251000000000000000e+07 6.845000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.358000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 2.222000000000000000e+08 6.254000000000000000e+07 7.104000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.890000000000000000e+02 1.000000000000000000e+00 2.323000000000000000e+07 2.331000000000000000e+07 1.411000000000000000e+07 1.411000000000000000e+07 1.340000000000000000e+07 1.341000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.598000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 9.534000000000000000e+07 6.258000000000000000e+07 7.065000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 9.030000000000000000e+02 1.040000000000000036e+00 1.064000000000000000e+09 1.058000000000000000e+09 1.070000000000000000e+09 8.093000000000000000e+07 6.261000000000000000e+07 7.474000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.869000000000000000e+03 1.040000000000000036e+00 1.066000000000000000e+09 1.066000000000000000e+09 1.068000000000000000e+09 3.050000000000000000e+08 6.274000000000000000e+07 7.010000000000000000e+07
1.638400000000000000e+04 1.024000000000000000e+03 5.120000000000000000e+02 9.899999999999999911e-01 1.783000000000000000e+08 1.783000000000000000e+08 1.094000000000000000e+07 1.236000000000000000e+07 1.064000000000000000e+07 1.073000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.849000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 5.270000000000000000e+08 6.253000000000000000e+07 6.881000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.794000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.063000000000000000e+09 1.070000000000000000e+09 9.299000000000000000e+08 6.258000000000000000e+07 6.699000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 8.530000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 1.106000000000000000e+08 6.257000000000000000e+07 7.030000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.680000000000000000e+02 1.179999999999999938e+00 2.126000000000000000e+08 1.530000000000000000e+08 2.169000000000000000e+08 2.126000000000000000e+07 2.695000000000000000e+07 1.323000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.697000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.070000000000000000e+09 1.111000000000000000e+08 6.259000000000000000e+07 6.861000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.481000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.056000000000000000e+09 1.072000000000000000e+09 1.075000000000000000e+09 6.251000000000000000e+07 6.731000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.992000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 9.127000000000000000e+08 6.253000000000000000e+07 6.704000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 5.500000000000000000e+01 1.810000000000000053e+00 2.126000000000000000e+08 2.389000000000000000e+07 2.655000000000000000e+08 1.735000000000000000e+07 1.405000000000000000e+08 1.573000000000000000e+07
8.192000000000000000e+03 4.096000000000000000e+03 1.024000000000000000e+03 1.010000000000000009e+00 3.566000000000000000e+08 3.569000000000000000e+08 3.619000000000000000e+08 2.516000000000000000e+07 2.103000000000000000e+07 2.289000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.920000000000000000e+02 9.899999999999999911e-01 1.063000000000000000e+09 1.063000000000000000e+09 1.071000000000000000e+09 8.583000000000000000e+07 6.264000000000000000e+07 7.968000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.791000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 4.773000000000000000e+08 6.257000000000000000e+07 6.841000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.340000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.069000000000000000e+09 9.862000000000000000e+07 6.260000000000000000e+07 6.709000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 9.560000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 1.172000000000000000e+08 6.257000000000000000e+07 7.182000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.694000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 1.099000000000000000e+08 6.252000000000000000e+07 6.919000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.522000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 2.258000000000000000e+08 6.256000000000000000e+07 6.987000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.350000000000000000e+02 1.199999999999999956e+00 1.063000000000000000e+09 9.249000000000000000e+07 1.070000000000000000e+09 1.347000000000000000e+08 6.258000000000000000e+07 6.901000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.300000000000000000e+02 3.020000000000000018e+00 2.126000000000000000e+08 1.878000000000000000e+07 2.684000000000000000e+08 1.997000000000000000e+07 1.578000000000000000e+08 1.407000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.110000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.051000000000000000e+09 1.071000000000000000e+09 9.404000000000000000e+07 6.259000000000000000e+07 7.547000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.474000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 2.402000000000000000e+08 6.258000000000000000e+07 7.080000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.262000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 7.973000000000000000e+08 6.257000000000000000e+07 6.827000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.790000000000000000e+02 1.929999999999999938e+00 2.126000000000000000e+08 1.895000000000000000e+08 2.715000000000000000e+08 2.108000000000000000e+07 1.538000000000000000e+08 1.352000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.570000000000000000e+02 1.620000000000000107e+00 2.130000000000000000e+08 2.127000000000000000e+08 2.530000000000000000e+08 1.992000000000000000e+07 1.338000000000000000e+08 1.325000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.798000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.070000000000000000e+09 5.821000000000000000e+08 6.259000000000000000e+07 6.939000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.371000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 8.099000000000000000e+08 6.251000000000000000e+07 6.802000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.862000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 3.030000000000000000e+08 6.255000000000000000e+07 6.890000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.094000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.049000000000000000e+09 1.069000000000000000e+09 7.666000000000000000e+07 6.255000000000000000e+07 6.890000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.135000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.076000000000000000e+09 1.791000000000000000e+08 6.253000000000000000e+07 7.286000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.832000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.069000000000000000e+09 2.033000000000000000e+08 6.259000000000000000e+07 6.694000000000000000e+07
1.024000000000000000e+03 1.024000000000000000e+03 1.024000000000000000e+03 9.899999999999999911e-01 1.114000000000000000e+07 1.115000000000000000e+07 7.275000000000000000e+05 7.212000000000000000e+05 8.611000000000000000e+03 8.070000000000000000e+03
1.000000000000000000e+04 1.000000000000000000e+04 1.258000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 7.504000000000000000e+07 6.255000000000000000e+07 7.123000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.710000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.070000000000000000e+09 8.299000000000000000e+07 6.260000000000000000e+07 6.501000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.981000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.075000000000000000e+09 9.761000000000000000e+08 6.254000000000000000e+07 6.703000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.054000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.065000000000000000e+09 1.069000000000000000e+09 5.817000000000000000e+08 6.272000000000000000e+07 6.893000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.028000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.065000000000000000e+09 1.067000000000000000e+09 4.801000000000000000e+08 6.275000000000000000e+07 6.895000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.429000000000000000e+03 1.050000000000000044e+00 1.065000000000000000e+09 1.066000000000000000e+09 1.067000000000000000e+09 9.777000000000000000e+07 6.275000000000000000e+07 7.120000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.610000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.076000000000000000e+09 8.426000000000000000e+08 6.255000000000000000e+07 6.711000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.161000000000000000e+03 1.050000000000000044e+00 1.065000000000000000e+09 1.066000000000000000e+09 1.068000000000000000e+09 7.924000000000000000e+07 6.275000000000000000e+07 7.348000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.179000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 7.680000000000000000e+08 6.258000000000000000e+07 6.826000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.681000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 8.606000000000000000e+08 6.257000000000000000e+07 6.710000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.660000000000000000e+02 1.000000000000000000e+00 2.597000000000000000e+07 2.472000000000000000e+07 1.371000000000000000e+07 1.388000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.650000000000000000e+02 1.419999999999999929e+00 2.126000000000000000e+08 2.128000000000000000e+08 2.342000000000000000e+08 1.843000000000000000e+07 8.556000000000000000e+07 1.365000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.990000000000000000e+02 1.000000000000000000e+00 2.370000000000000000e+07 2.527000000000000000e+07 1.392000000000000000e+07 1.379000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.871000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.066000000000000000e+09 1.068000000000000000e+09 3.040000000000000000e+08 6.273000000000000000e+07 7.035000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.141000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 7.247000000000000000e+08 6.258000000000000000e+07 6.798000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.334000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.075000000000000000e+09 2.300000000000000000e+08 6.238000000000000000e+07 7.197000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.168000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.065000000000000000e+09 1.069000000000000000e+09 7.211000000000000000e+08 6.271000000000000000e+07 6.902000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.800000000000000000e+01 1.189999999999999947e+00 1.063000000000000000e+09 1.200000000000000000e+08 1.070000000000000000e+09 1.201000000000000000e+08 6.256000000000000000e+07 6.272000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.590000000000000000e+02 1.620000000000000107e+00 2.130000000000000000e+08 2.124000000000000000e+08 2.532000000000000000e+08 1.989000000000000000e+07 1.338000000000000000e+08 1.325000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.280000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.047000000000000000e+09 1.071000000000000000e+09 1.003000000000000000e+08 6.261000000000000000e+07 6.701000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.000000000000000000e+01 1.080000000000000071e+00 1.063000000000000000e+09 1.158000000000000000e+08 1.071000000000000000e+09 8.004000000000000000e+07 6.253000000000000000e+07 6.489000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.310000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.055000000000000000e+09 1.072000000000000000e+09 9.195000000000000000e+07 6.256000000000000000e+07 7.009000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.190000000000000000e+02 1.189999999999999947e+00 1.063000000000000000e+09 1.791000000000000000e+08 1.071000000000000000e+09 1.182000000000000000e+08 6.254000000000000000e+07 6.554000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.667000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 9.779000000000000000e+08 6.259000000000000000e+07 6.704000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.147000000000000000e+03 1.020000000000000018e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 1.830000000000000000e+08 6.257000000000000000e+07 6.785000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.714000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.076000000000000000e+09 9.308000000000000000e+08 6.254000000000000000e+07 6.697000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.940000000000000000e+02 1.000000000000000000e+00 2.185000000000000000e+07 2.189000000000000000e+07 1.408000000000000000e+07 1.409000000000000000e+07 1.348000000000000000e+07 1.348000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.700000000000000000e+02 1.000000000000000000e+00 2.454000000000000000e+07 2.366000000000000000e+07 1.382000000000000000e+07 1.388000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.370000000000000000e+02 1.209999999999999964e+00 1.063000000000000000e+09 9.242000000000000000e+07 1.071000000000000000e+09 1.410000000000000000e+08 6.262000000000000000e+07 6.890000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.995000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.061000000000000000e+09 1.073000000000000000e+09 4.489000000000000000e+08 6.253000000000000000e+07 6.844000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.340000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 8.700000000000000000e+07 6.253000000000000000e+07 6.613000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 8.460000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 8.021000000000000000e+07 6.257000000000000000e+07 6.645000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.900000000000000000e+01 1.080000000000000071e+00 1.063000000000000000e+09 1.165000000000000000e+08 1.071000000000000000e+09 8.031000000000000000e+07 6.252000000000000000e+07 6.484000000000000000e+07
1.000000000000000000e+05 1.000000000000000000e+03 5.120000000000000000e+02 9.699999999999999734e-01 1.062000000000000000e+09 1.064000000000000000e+09 6.619000000000000000e+07 8.652000000000000000e+07 6.347000000000000000e+07 6.346000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 5.080000000000000000e+02 1.000000000000000000e+00 2.317000000000000000e+07 2.377000000000000000e+07 1.393000000000000000e+07 1.392000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.470000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.048000000000000000e+09 1.073000000000000000e+09 9.187000000000000000e+07 6.285000000000000000e+07 7.716000000000000000e+07
9.800000000000000000e+03 9.800000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 1.021000000000000000e+09 1.462000000000000000e+08 1.026000000000000000e+09 1.218000000000000000e+08 6.011000000000000000e+07 6.467000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 7.820000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.076000000000000000e+09 8.637000000000000000e+07 6.250000000000000000e+07 7.503000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.630000000000000000e+02 1.070000000000000062e+00 1.063000000000000000e+09 7.187000000000000000e+08 1.075000000000000000e+09 1.076000000000000000e+08 6.246000000000000000e+07 6.296000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.372000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 8.152000000000000000e+08 6.251000000000000000e+07 6.810000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 9.000000000000000000e+00 9.100000000000000311e-01 2.709000000000000000e+07 3.238000000000000000e+07 1.370000000000000000e+07 1.355000000000000000e+07 1.349000000000000000e+07 1.348000000000000000e+07
3.800000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.129999999999999893e+00 4.043000000000000000e+08 6.007000000000000000e+07 4.077000000000000000e+08 4.925000000000000000e+07 2.385000000000000000e+07 2.547000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.066000000000000000e+03 1.020000000000000018e+00 1.064000000000000000e+09 1.064000000000000000e+09 1.070000000000000000e+09 5.042000000000000000e+08 6.265000000000000000e+07 6.852000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.920000000000000000e+02 1.580000000000000071e+00 2.125000000000000000e+08 2.120000000000000000e+08 2.559000000000000000e+08 2.082000000000000000e+07 1.367000000000000000e+08 1.325000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.350000000000000000e+02 1.040000000000000036e+00 1.065000000000000000e+09 1.066000000000000000e+09 1.068000000000000000e+09 8.809000000000000000e+07 6.269000000000000000e+07 6.520000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.850000000000000000e+02 9.899999999999999911e-01 2.407000000000000000e+07 2.178000000000000000e+07 1.390000000000000000e+07 1.660000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.580000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 2.583000000000000000e+08 6.253000000000000000e+07 7.043000000000000000e+07
7.300000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.199999999999999956e+00 7.759000000000000000e+08 9.563000000000000000e+07 7.814000000000000000e+08 9.206000000000000000e+07 4.568000000000000000e+07 4.913000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.382000000000000000e+03 9.799999999999999822e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 1.037000000000000000e+09 6.246000000000000000e+07 6.764000000000000000e+07
